ID,Region ID,Created Date,Language,Role,Status
130082,337,2020-12-01,it,master,active
130084,1246,2019-07-28,se,finance,deleted
130087,341,2021-01-31,it,master,active
130088,1295,2019-03-19,se,master,active
130089,1335,2019-05-25,se,manager,active
130092,761,2019-12-09,en,finance,active
130095,934,2020-12-12,en,manager,active
130096,362,2021-03-19,it,master,deleted
130099,1197,2020-05-10,fr,manager,deleted
130101,1423,2020-05-02,no,finance,deleted
130104,946,2021-04-29,en,manager,deleted
130106,139,2020-03-12,de,finance,deleted
130108,874,2020-04-24,en,manager,deleted
130110,1110,2019-05-26,fr,manager,deleted
130113,410,2020-05-07,es,finance,active
130115,1213,2020-11-29,ru,finance,active
130117,480,2021-04-14,ua,master,active
130119,1149,2021-07-02,fr,manager,deleted
130121,256,2021-06-15,en,master,deleted
130124,955,2019-02-09,en,manager,active
130127,742,2020-12-17,en,manager,deleted
130129,649,2021-11-19,ua,manager,active
130131,1326,2021-05-10,se,master,deleted
130133,963,2021-07-12,en,master,active
130135,1100,2019-02-17,fr,master,deleted
130137,198,2021-04-26,ru,finance,active
130138,1165,2019-08-07,fr,master,deleted
130140,143,2019-11-20,de,master,active
130141,245,2021-07-07,ru,finance,active
130143,628,2020-12-19,ua,finance,active
130145,159,2019-06-17,de,master,deleted
130146,748,2020-01-02,en,master,deleted
130148,219,2019-07-04,ru,manager,active
130152,240,2021-10-03,ru,finance,deleted
130155,91,2019-10-26,de,master,deleted
130157,852,2020-04-16,en,master,deleted
130160,1293,2021-12-14,se,finance,awaiting_confirmation
130163,1342,2021-04-21,se,master,deleted
130166,708,2021-02-21,en,finance,active
130169,603,2021-12-01,ua,master,deleted
130171,1261,2019-09-17,se,finance,active
130173,1165,2021-10-24,fr,manager,deleted
130175,154,2021-12-13,de,master,awaiting_confirmation
130178,5,2020-07-29,de,master,deleted
130181,923,2021-04-24,en,finance,deleted
130182,414,2020-07-28,es,finance,active
130185,770,2019-04-24,en,master,active
130187,1051,2021-08-17,en,finance,active
130189,366,2021-04-13,it,manager,deleted
130192,328,2020-07-06,en,manager,deleted
130194,649,2020-10-16,ua,finance,active
130196,952,2021-10-10,en,master,active
130198,15,2020-05-28,de,manager,deleted
130201,519,2021-07-31,ua,finance,active
130204,660,2020-10-27,ua,manager,deleted
130207,595,2020-01-01,ua,master,deleted
130209,1183,2019-09-25,fr,manager,deleted
130211,185,2019-06-13,ru,master,active
130214,76,2020-02-15,de,manager,deleted
130216,590,2020-10-14,ua,finance,deleted
130217,702,2021-05-17,en,master,deleted
130220,249,2020-09-20,ru,manager,deleted
130223,395,2021-09-27,it,finance,active
130225,761,2021-07-23,en,finance,deleted
130226,237,2019-05-10,ru,finance,deleted
130229,1107,2019-07-28,fr,manager,deleted
130230,265,2019-12-15,en,master,deleted
130232,307,2020-08-08,en,master,deleted
130233,779,2020-04-25,en,manager,active
130235,963,2020-10-18,en,manager,active
130237,898,2020-05-28,en,manager,deleted
130240,1246,2020-05-25,se,finance,deleted
130242,1165,2020-10-14,fr,finance,deleted
130244,23,2019-03-01,de,master,active
130247,608,2020-12-20,ua,finance,active
130250,1433,2019-09-25,no,finance,active
130251,79,2021-08-15,de,master,deleted
130253,368,2021-11-01,it,finance,deleted
130255,407,2019-02-27,es,master,deleted
130257,849,2020-05-25,en,finance,active
130260,1107,2020-03-20,fr,manager,active
130263,154,2019-05-31,de,master,deleted
130264,1295,2019-01-25,se,manager,deleted
130266,1021,2020-12-30,en,manager,deleted
130269,960,2020-11-22,en,manager,deleted
130270,425,2021-09-05,es,master,deleted
130273,379,2019-04-26,it,finance,active
130274,1033,2021-11-30,en,master,deleted
130277,1195,2020-02-03,fr,finance,deleted
130280,593,2019-05-06,ua,master,active
130281,983,2021-05-03,en,master,deleted
130283,165,2019-12-01,de,master,deleted
130285,76,2021-10-12,de,manager,active
130288,642,2020-10-05,ua,finance,deleted
130290,448,2020-03-20,es,manager,active
130291,1031,2020-04-01,en,master,active
130293,1203,2020-08-23,fr,master,deleted
130295,335,2020-06-22,it,finance,deleted
130297,81,2020-12-18,de,master,active
130299,362,2021-01-21,it,finance,deleted
130300,63,2019-09-06,de,finance,deleted
130301,1203,2020-11-28,fr,finance,active
130304,538,2019-01-20,ua,finance,deleted
130307,842,2020-01-28,en,master,deleted
130310,1380,2021-11-16,no,manager,active
130311,742,2019-06-05,en,master,active
130312,182,2020-12-28,ru,master,deleted
130314,301,2021-11-26,en,finance,deleted
130317,1384,2020-11-10,no,master,deleted
130319,1051,2021-08-20,en,manager,active
130320,730,2019-07-09,en,manager,deleted
130322,159,2021-12-08,de,master,awaiting_confirmation
130323,216,2020-04-24,ua,finance,active
130325,249,2021-02-12,ru,finance,active
130328,816,2021-04-28,en,master,active
130330,536,2019-03-06,ua,manager,deleted
130332,508,2020-06-11,ua,finance,deleted
130335,624,2021-04-13,ua,finance,deleted
130337,620,2021-11-12,ua,finance,deleted
130339,1075,2021-10-18,fr,manager,active
130340,624,2019-01-15,ua,manager,deleted
130343,162,2020-11-04,de,manager,deleted
130346,1001,2019-10-31,en,finance,deleted
130348,178,2021-09-29,ru,master,active
130351,742,2021-07-15,en,finance,deleted
130354,891,2021-07-18,en,master,deleted
130355,1441,2020-08-06,ru,master,deleted
130357,688,2019-09-18,en,manager,deleted
130358,582,2020-02-22,ua,master,deleted
130359,789,2021-07-02,en,finance,active
130361,259,2020-12-29,ua,finance,active
130364,1308,2021-03-09,se,master,deleted
130365,1114,2019-01-17,fr,master,active
130368,1326,2021-03-25,se,finance,active
130371,930,2020-10-12,en,manager,deleted
130374,1160,2019-10-24,fr,master,active
130377,1380,2019-01-15,no,manager,active
130378,952,2020-04-17,en,finance,active
130381,407,2020-10-09,es,master,active
130384,435,2020-04-16,es,manager,deleted
130386,1165,2019-01-12,fr,finance,active
130388,1384,2020-08-10,no,master,deleted
130389,533,2021-07-02,ua,master,active
130391,1254,2020-06-21,se,manager,deleted
130394,297,2019-03-08,en,master,active
130396,39,2020-06-04,de,manager,deleted
130398,812,2020-10-15,en,finance,deleted
130400,333,2020-05-25,it,master,deleted
130403,390,2020-02-24,it,manager,active
130406,779,2019-11-01,en,finance,deleted
130409,440,2021-01-16,es,manager,deleted
130410,115,2020-09-20,de,finance,deleted
130413,376,2019-10-01,it,master,deleted
130416,519,2020-12-27,ua,finance,active
130418,785,2019-11-07,en,finance,deleted
130421,1033,2021-12-16,en,finance,awaiting_confirmation
130422,538,2019-03-31,ua,manager,active
130425,1251,2020-01-04,se,finance,active
130427,362,2019-08-24,it,master,active
130429,910,2021-08-18,en,manager,deleted
130430,204,2019-12-10,ru,manager,deleted
130433,638,2020-06-07,ua,master,deleted
130436,425,2020-07-20,es,finance,active
130438,582,2020-12-30,ua,manager,deleted
130441,1023,2021-03-08,en,manager,deleted
130442,1289,2019-12-17,ru,master,active
130444,540,2020-04-27,ua,manager,active
130447,43,2021-04-07,de,manager,deleted
130450,1367,2021-10-30,no,manager,active
130452,938,2021-07-25,en,manager,active
130455,1401,2020-05-13,no,master,active
130457,1348,2020-07-30,no,finance,deleted
130458,740,2019-08-08,en,manager,active
130460,223,2020-07-22,ru,master,active
130461,891,2020-11-23,en,master,active
130463,906,2021-10-23,en,finance,deleted
130464,162,2021-07-14,de,finance,deleted
130467,898,2020-03-22,en,master,deleted
130468,649,2021-06-04,ua,master,active
130471,364,2020-09-26,ru,manager,active
130473,429,2020-07-28,es,finance,deleted
130476,159,2019-09-25,de,manager,deleted
130477,799,2019-07-01,en,manager,active
130480,887,2019-06-29,en,master,deleted
130483,283,2021-10-16,en,manager,active
130485,1221,2021-05-06,se,manager,deleted
130487,328,2021-11-04,en,manager,active
130490,887,2021-10-11,en,finance,active
130491,569,2020-03-12,ua,finance,active
130494,51,2020-02-21,de,master,deleted
130496,1100,2021-05-27,fr,manager,deleted
130499,1338,2020-04-03,se,finance,active
130501,603,2019-12-03,ua,finance,active
130503,1458,2020-12-27,no,finance,deleted
130505,1319,2020-06-27,se,manager,active
130506,721,2020-12-11,en,finance,deleted
130509,346,2020-08-27,it,finance,active
130512,287,2020-03-18,en,manager,deleted
130513,603,2019-09-18,ua,manager,deleted
130516,656,2020-03-01,ua,manager,active
130519,301,2020-09-27,en,finance,active
130520,972,2020-07-13,en,master,active
130521,318,2019-09-20,en,finance,active
130523,628,2020-07-03,ua,master,deleted
130524,1225,2021-04-14,se,master,active
130525,283,2020-11-15,en,master,active
130527,36,2020-08-30,de,manager,active
130529,944,2019-03-26,en,manager,deleted
130530,715,2021-08-14,en,manager,deleted
130533,979,2021-02-05,en,manager,deleted
130535,97,2021-10-09,de,finance,deleted
130538,231,2020-01-02,ru,finance,active
130540,1174,2021-03-31,fr,master,deleted
130543,422,2020-07-18,es,master,deleted
130544,272,2020-10-14,en,master,deleted
130546,544,2021-04-16,ua,finance,deleted
130549,1187,2020-07-08,fr,manager,deleted
130552,240,2021-08-03,ru,manager,deleted
130555,1275,2020-05-24,se,manager,active
130558,761,2021-12-24,en,master,awaiting_confirmation
130559,410,2021-06-28,en,master,deleted
130561,364,2019-10-12,it,master,deleted
130563,60,2021-02-03,de,master,deleted
130564,287,2021-06-05,en,manager,deleted
130566,1419,2021-10-16,no,manager,deleted
130568,366,2021-08-08,it,manager,deleted
130570,1342,2021-12-14,se,master,awaiting_confirmation
130573,1211,2020-04-07,se,manager,deleted
130576,279,2019-06-18,en,finance,deleted
130579,1165,2020-01-18,fr,master,active
130580,1187,2020-03-11,fr,master,active
130581,957,2019-10-05,en,finance,active
130584,1355,2021-10-11,no,manager,active
130587,343,2020-03-02,it,finance,active
130588,952,2020-05-02,ru,manager,deleted
130591,1257,2019-10-07,se,master,deleted
130594,660,2019-04-22,ua,manager,deleted
130596,156,2020-04-14,ru,manager,active
130598,718,2021-03-12,en,finance,deleted
130599,1449,2020-07-20,no,master,deleted
130602,330,2020-09-11,en,master,active
130604,718,2019-05-21,en,master,active
130605,1054,2019-09-30,en,manager,deleted
130606,1267,2019-05-27,se,master,active
130607,653,2020-07-19,ua,master,deleted
130608,444,2019-12-18,es,manager,active
130609,613,2020-01-14,ua,master,active
130612,330,2021-11-24,en,manager,deleted
130615,43,2020-02-09,de,master,deleted
130618,555,2019-05-10,ua,manager,active
130619,1201,2020-08-19,fr,finance,deleted
130620,341,2019-08-31,it,finance,active
130623,299,2019-03-07,en,finance,deleted
130624,1275,2021-03-04,se,master,active
130625,440,2019-01-13,es,manager,active
130626,868,2019-03-28,en,finance,deleted
130629,1112,2019-06-16,fr,manager,active
130630,325,2019-01-25,en,finance,deleted
130631,1125,2020-02-22,fr,manager,active
130633,1239,2020-11-21,se,master,deleted
130634,1267,2021-09-17,se,master,deleted
130637,832,2020-01-01,en,master,active
130640,642,2019-04-11,ua,master,deleted
130642,397,2019-01-24,it,manager,active
130643,738,2019-06-22,ua,finance,active
130645,746,2019-07-14,en,master,active
130648,175,2020-09-24,de,finance,active
130650,887,2020-05-14,en,master,deleted
130653,337,2021-11-10,it,manager,active
130655,135,2020-07-19,de,finance,active
130657,335,2019-12-31,it,master,deleted
130658,115,2020-11-22,de,finance,deleted
130659,410,2019-06-18,es,manager,deleted
130662,930,2021-06-21,en,master,deleted
130665,1119,2021-06-29,fr,master,deleted
130667,1429,2019-01-28,no,finance,active
130669,521,2019-08-22,ua,manager,active
130672,620,2020-08-18,ua,master,deleted
130675,1319,2019-03-31,se,master,active
130678,366,2021-09-21,it,master,deleted
130680,1267,2019-07-22,se,finance,deleted
130683,1211,2019-03-06,se,master,active
130686,1125,2020-11-21,fr,finance,active
130687,718,2020-02-19,en,master,active
130688,185,2019-01-14,ru,manager,active
130690,1191,2019-08-07,fr,manager,deleted
130693,1254,2021-12-04,se,finance,awaiting_confirmation
130695,605,2021-09-19,ua,finance,deleted
130697,559,2020-04-08,ua,finance,active
130699,794,2019-09-16,en,manager,active
130702,1391,2020-09-09,no,manager,deleted
130705,440,2021-06-11,es,master,deleted
130706,135,2019-08-04,de,manager,deleted
130709,60,2021-06-30,en,finance,active
130711,1110,2021-03-17,fr,finance,deleted
130712,702,2021-04-09,ua,finance,deleted
130715,159,2020-07-28,de,manager,deleted
130718,963,2021-04-18,en,manager,deleted
130720,368,2021-09-17,it,master,active
130721,692,2020-03-24,en,finance,deleted
130723,770,2021-09-08,en,manager,active
130725,854,2020-10-03,en,manager,deleted
130727,57,2019-08-20,de,finance,active
130730,1031,2021-03-07,en,finance,deleted
130733,801,2019-11-02,en,finance,deleted
130734,1112,2020-11-08,fr,master,deleted
130735,887,2019-12-12,en,manager,active
130737,887,2020-06-12,ru,manager,deleted
130738,219,2021-04-21,ru,finance,active
130741,967,2019-12-20,en,master,active
130742,1187,2020-05-08,fr,manager,deleted
130744,355,2019-12-02,it,finance,deleted
130746,364,2021-01-18,it,finance,active
130748,1311,2021-11-21,se,master,deleted
130750,1273,2021-01-22,se,manager,active
130751,1189,2021-04-28,fr,finance,active
130754,617,2020-11-13,ua,master,active
130757,738,2021-03-06,en,master,deleted
130758,852,2020-03-07,en,master,active
130761,355,2020-10-03,it,finance,active
130762,1297,2021-11-07,se,finance,active
130763,201,2021-09-10,ru,finance,active
130765,1142,2019-04-30,fr,manager,active
130766,988,2021-06-14,en,manager,active
130767,1344,2019-01-28,se,finance,deleted
130769,5,2020-08-27,de,master,deleted
130771,634,2021-03-25,ua,finance,deleted
130774,112,2021-08-25,de,master,deleted
130776,307,2020-06-26,en,finance,deleted
130779,963,2021-10-03,en,manager,active
130780,759,2020-12-12,en,master,deleted
130783,1342,2021-12-21,se,finance,awaiting_confirmation
130785,1040,2021-06-14,en,manager,deleted
130786,734,2020-10-02,en,master,deleted
130788,567,2019-07-30,ua,finance,deleted
130790,1376,2021-06-16,no,manager,active
130791,941,2021-09-18,en,finance,active
130792,99,2020-10-15,de,manager,active
130794,1342,2021-02-27,se,master,deleted
130796,223,2019-06-12,ru,master,active
130798,1293,2019-11-30,se,master,deleted
130799,115,2021-06-27,de,manager,deleted
130802,1147,2021-12-14,fr,finance,awaiting_confirmation
130803,1136,2020-06-01,fr,finance,deleted
130805,478,2020-05-14,ua,master,deleted
130808,1445,2019-07-11,no,master,active
130810,1165,2019-07-22,fr,master,active
130812,497,2019-11-06,ua,finance,active
130813,1081,2021-05-10,fr,manager,active
130814,1147,2019-02-03,fr,master,deleted
130816,122,2020-09-10,de,manager,active
130819,1283,2021-08-02,se,finance,active
130820,723,2021-11-08,en,finance,deleted
130821,515,2021-12-29,ua,master,awaiting_confirmation
130822,325,2019-03-06,en,finance,active
130824,938,2019-12-16,en,finance,active
130827,63,2019-07-28,de,manager,active
130830,178,2021-06-10,ru,master,deleted
130831,595,2019-05-19,ua,finance,active
130832,734,2020-09-01,en,finance,active
130833,55,2019-08-16,de,master,active
130836,642,2019-10-17,ua,finance,active
130839,21,2021-04-15,de,master,active
130841,838,2020-07-11,en,finance,deleted
130842,916,2021-08-22,en,finance,deleted
130845,89,2021-05-17,de,master,active
130847,1319,2020-07-10,se,finance,deleted
130848,952,2021-10-12,en,master,active
130851,766,2019-10-02,en,manager,active
130852,180,2019-02-17,ru,manager,active
130853,781,2021-04-15,en,finance,deleted
130856,292,2019-04-10,en,master,deleted
130858,708,2021-12-19,en,finance,awaiting_confirmation
130860,575,2020-01-10,ua,finance,deleted
130863,763,2021-04-30,en,master,active
130864,192,2021-05-17,ru,master,deleted
130867,963,2021-12-03,en,finance,awaiting_confirmation
130870,450,2019-08-08,es,master,active
130872,1348,2020-07-17,no,master,deleted
130873,460,2019-01-05,ua,finance,deleted
130876,1105,2019-03-26,fr,master,deleted
130878,553,2021-09-12,ua,master,deleted
130881,599,2020-09-23,ua,manager,deleted
130884,934,2019-01-01,en,manager,active
130887,422,2021-09-23,es,manager,active
130888,450,2021-01-29,es,manager,active
130891,343,2020-03-03,it,master,deleted
130893,1449,2021-09-01,no,master,active
130895,1019,2021-09-05,en,master,active
130897,898,2020-02-03,en,finance,active
130900,1168,2020-11-27,fr,manager,active
130903,734,2020-03-20,en,master,deleted
130904,694,2019-01-09,en,manager,active
130905,794,2020-04-14,en,finance,active
130907,1116,2021-10-16,fr,finance,deleted
130910,883,2019-12-02,en,master,deleted
130913,792,2019-09-09,en,master,deleted
130914,818,2019-10-17,en,manager,deleted
130917,379,2019-04-18,it,master,deleted
130919,1087,2021-12-08,fr,finance,awaiting_confirmation
130922,930,2020-12-06,en,finance,deleted
130924,1416,2021-06-12,no,manager,active
130927,742,2019-09-13,en,finance,deleted
130930,846,2019-06-13,en,finance,active
130932,874,2021-11-17,en,master,active
130933,898,2021-07-04,en,master,deleted
130936,1346,2021-05-12,se,finance,deleted
130937,969,2019-09-04,en,master,active
130938,1145,2020-11-27,fr,master,active
130939,849,2019-10-27,en,manager,deleted
130940,119,2020-01-19,de,master,deleted
130942,1119,2019-12-11,fr,manager,active
130944,355,2019-05-15,it,finance,deleted
130947,403,2019-03-06,es,manager,active
130949,1462,2020-09-05,no,finance,active
130952,223,2021-11-06,ru,manager,active
130954,328,2020-01-13,en,master,deleted
130956,1355,2019-09-05,no,finance,active
130959,1405,2020-06-01,no,manager,deleted
130961,1197,2021-08-18,fr,finance,deleted
